"108854", 1, "108854"
"102777", 1, "108854"
"102777", 2, "102980"
"112164", 1, "112164"
"102787", 1, "102787"
"100952", 1, "100952"
"109169", 1, "109169"
"100940", 1, "109169"
"100940", 2, "100952"
"103274", 1, "103274"
"107176", 1, "107176"
"108968", 1, "108968"
"103156", 1, "103156"
"109526", 1, "109526"
"111474", 1, "111474"
"101452", 1, "101452"
"106415", 1, "106415"
"103322", 1, "103322"
"104655", 1, "104655"
"104688", 1, "103322"
"104688", 2, "104655"
"103189", 1, "103189"
"100555", 1, "100555"
"109351", 1, "109351"
"110354", 1, "110354"
"110390", 1, "109351"
"110390", 2, "110354"
"106702", 1, "106702"
"100473", 1, "100473"
"103403", 1, "103403"
"100522", 1, "103403"
"100522", 2, "100473"
"107717", 1, "107717"
"103450", 1, "103450"
"103284", 1, "103284"
"112041", 1, "112041"
"103559", 1, "103559"
"109203", 1, "109203"
"100427", 1, "100427"
"105526", 1, "105526"
"105531", 1, "100427"
"105531", 2, "105526"
"104509", 1, "104509"
"103291", 1, "103291"
"100508", 1, "100508"
"104304", 1, "104304"
"109280", 1, "109280"
"104345", 1, "109280"
"104345", 2, "104304"
"103451", 1, "103451"
"100568", 1, "100568"
"101384", 1, "101384"
"101604", 1, "100568"
"101604", 2, "101384"
"103263", 1, "103263"
"107913", 1, "107913"
"107794", 1, "107794"
"109833", 1, "109833"
"110997", 1, "110997"
"111476", 1, "111476"
"110859", 1, "111476"
"110859", 2, "110997"
"103608", 1, "103608"
"109829", 1, "109829"
"110115", 1, "103608"
"110115", 2, "109829"
"104014", 1, "104014"
"106086", 1, "106086"
"111469", 1, "111469"
"109039", 1, "109039"
"109225", 1, "109225"
"102615", 1, "102615"
"107715", 1, "107715"
"101085", 1, "101085"
"103196", 1, "103196"
"101081", 1, "103196"
"101081", 2, "101085"
"107833", 1, "107833"
"103365", 1, "103365"
"103366", 1, "103366"
"100591", 1, "100591"
"108747", 1, "108747"
"109383", 1, "100591"
"109383", 2, "108747"
"108077", 1, "108077"
"111465", 1, "111465"
"107752", 1, "107752"
"104269", 1, "104269"
"101088", 1, "101088"
"103520", 1, "103520"
"101130", 1, "103520"
"101130", 2, "101088"
"107574", 1, "107574"
"101882", 1, "101882"
"109345", 1, "109345"
"102262", 1, "102262"
"109000", 1, "109000"
"102183", 1, "109000"
"102183", 2, "102262"
"107040", 1, "107040"
"109193", 1, "109193"
"107028", 1, "109193"
"107028", 2, "107040"
"103308", 1, "103308"
"103571", 1, "103571"
"107798", 1, "107798"
"111150", 1, "111150"
"103379", 1, "103379"
"108917", 1, "108917"
"109052", 1, "103379"
"109052", 2, "108917"
"100490", 1, "100490"
"103373", 1, "103373"
"108910", 1, "108910"
"109043", 1, "103373"
"109043", 2, "108910"
"106695", 1, "106695"
"103418", 1, "103418"
"101584", 1, "101584"
"109027", 1, "109027"
"101508", 1, "109027"
"101508", 2, "101584"
"102621", 1, "102621"
"103345", 1, "103345"
"108749", 1, "108749"
"107812", 1, "107812"
"100525", 1, "100525"
"107119", 1, "107119"
"107272", 1, "100525"
"107272", 2, "107119"
"100521", 1, "100521"
"105861", 1, "105861"
"106067", 1, "100521"
"106067", 2, "105861"
"100511", 1, "100511"
"107117", 1, "107117"
"107241", 1, "100511"
"107241", 2, "107117"
"107719", 1, "107719"
"109133", 1, "109133"
"107871", 1, "107871"
"109282", 1, "109282"
"111299", 1, "111299"
"103617", 1, "103617"
"103475", 1, "103475"
"103512", 1, "103512"
"100429", 1, "100429"
"109761", 1, "109761"
"109784", 1, "100429"
"109784", 2, "109761"
"110225", 1, "110225"
"102018", 1, "102018"
"108856", 1, "108856"
"101912", 1, "108856"
"101912", 2, "102018"
"111264", 1, "111264"
"100721", 1, "100721"
"107883", 1, "107883"
"103205", 1, "103205"
"102739", 1, "102739"
"100563", 1, "100563"
"102644", 1, "102644"
"102645", 1, "102645"
"108851", 1, "108851"
"103470", 1, "103470"
"107183", 1, "107183"
"107308", 1, "103470"
"107308", 2, "107183"
"108848", 1, "108848"
"108908", 1, "108908"
"107671", 1, "107671"
"100274", 1, "100274"
"109096", 1, "109096"
"106694", 1, "106694"
"103500", 1, "103500"
"103374", 1, "103374"
"111532", 1, "111532"
"109024", 1, "109024"
"107807", 1, "107807"
"100968", 1, "100968"
"102146", 1, "102146"
"110727", 1, "110727"
"102387", 1, "102387"
"103619", 1, "103619"
"105937", 1, "105937"
"106446", 1, "103619"
"106446", 2, "105937"
"100921", 1, "100921"
"107695", 1, "107695"
"102651", 1, "102651"
"103221", 1, "103221"
"103750", 1, "103750"
"111521", 1, "111521"
"108863", 1, "108863"
"105589", 1, "105589"
"103434", 1, "103434"
"102662", 1, "102662"
"108825", 1, "108825"
"102450", 1, "108825"
"102450", 2, "102662"
"103908", 1, "103908"
"105494", 1, "105494"
"109664", 1, "109664"
"107792", 1, "107792"
"103168", 1, "103168"
"100581", 1, "100581"
"106892", 1, "106892"
"106893", 1, "106893"
"103542", 1, "103542"
"107730", 1, "107730"
"105216", 1, "105216"
"110419", 1, "110419"
"100493", 1, "100493"
"104015", 1, "104015"
"104178", 1, "100493"
"104178", 2, "104015"
"103170", 1, "103170"
"101592", 1, "101592"
"109240", 1, "109240"
"101086", 1, "101086"
"103281", 1, "103281"
"101089", 1, "103281"
"101089", 2, "101086"
"102801", 1, "102801"
"100548", 1, "100548"
"105730", 1, "105730"
"104227", 1, "104227"
"111836", 1, "111836"
"100528", 1, "100528"
"106894", 1, "106894"
"107003", 1, "100528"
"107003", 2, "106894"
"101453", 1, "101453"
"103487", 1, "103487"
"101573", 1, "103487"
"101573", 2, "101453"
"102622", 1, "102622"
"112126", 1, "112126"
"108757", 1, "108757"
"108758", 1, "108758"
"100503", 1, "100503"
"107683", 1, "107683"
"107775", 1, "100503"
"107775", 2, "107683"
"103255", 1, "103255"
"104474", 1, "104474"
"104460", 1, "103255"
"104460", 2, "104474"
"109212", 1, "109212"
"111744", 1, "111744"
"112251", 1, "112251"
"104900", 1, "104900"
"100957", 1, "100957"
"100958", 1, "100958"
"102148", 1, "102148"
"100459", 1, "100459"
"105860", 1, "105860"
"105899", 1, "100459"
"105899", 2, "105860"
"111022", 1, "111022"
"109029", 1, "109029"
"110724", 1, "110724"
"104981", 1, "104981"
"105732", 1, "105732"
"104293", 1, "104293"
"102256", 1, "102256"
"109183", 1, "109183"
"102242", 1, "109183"
"102242", 2, "102256"
"108707", 1, "108707"
"103197", 1, "103197"
"108452", 1, "108452"
"108444", 1, "103197"
"108444", 2, "108452"
"103232", 1, "103232"
"104473", 1, "104473"
"104457", 1, "103232"
"104457", 2, "104473"
"110927", 1, "110927"
"109028", 1, "109028"
"107760", 1, "107760"
"104511", 1, "104511"
"111295", 1, "111295"
"108904", 1, "108904"
"100567", 1, "100567"
"109311", 1, "109311"
"112045", 1, "112045"
"112088", 1, "109311"
"112088", 2, "112045"
"107714", 1, "107714"
"102783", 1, "102783"
"111142", 1, "111142"
"108889", 1, "108889"
"109145", 1, "109145"
"108723", 1, "108723"
"111495", 1, "111495"
"111448", 1, "111448"
"108705", 1, "108705"
"111526", 1, "111526"
"108692", 1, "111526"
"108692", 2, "108705"
"108743", 1, "108743"
"108744", 1, "108744"
"109139", 1, "109139"
"110794", 1, "110794"
"100468", 1, "100468"
"100433", 1, "100433"
"100488", 1, "100488"
"107846", 1, "107846"
"100444", 1, "100444"
"103177", 1, "103177"
"104299", 1, "104299"
"108845", 1, "108845"
"109061", 1, "109061"
"100586", 1, "100586"
"107684", 1, "107684"
"107894", 1, "100586"
"107894", 2, "107684"
"103528", 1, "103528"
"104883", 1, "104883"
"105002", 1, "103528"
"105002", 2, "104883"
"105599", 1, "105599"
"111095", 1, "111095"
"103464", 1, "103464"
"106747", 1, "106747"
"101238", 1, "101238"
"102975", 1, "102975"
"103630", 1, "103630"
"103238", 1, "103238"
"102738", 1, "102738"
"103393", 1, "103393"
"104890", 1, "104890"
"104942", 1, "103393"
"104942", 2, "104890"
"104472", 1, "104472"
"112171", 1, "112171"
"103257", 1, "103257"
"110230", 1, "110230"
"110222", 1, "103257"
"110222", 2, "110230"
"100537", 1, "100537"
"103651", 1, "103651"
"103854", 1, "100537"
"103854", 2, "103651"
"108755", 1, "108755"
"109088", 1, "109088"
"109667", 1, "109667"
"109668", 1, "109668"
"103342", 1, "103342"
"105497", 1, "105497"
"105498", 1, "105498"
"100302", 1, "100302"
"106946", 1, "106946"
"108074", 1, "108074"
"100470", 1, "100470"
"105596", 1, "105596"
"103385", 1, "103385"
"101322", 1, "101322"
"101185", 1, "101185"
"108737", 1, "108737"
"106143", 1, "106143"
"105217", 1, "105217"
"109063", 1, "109063"
"112172", 1, "112172"
"103340", 1, "103340"
"100491", 1, "100491"
"100566", 1, "100566"
"104410", 1, "104410"
"104526", 1, "100566"
"104526", 2, "104410"
"100578", 1, "100578"
"104412", 1, "104412"
"100495", 1, "100495"
"100458", 1, "100458"
"109076", 1, "109076"
"112031", 1, "112031"
"111943", 1, "109076"
"111943", 2, "112031"
"109684", 1, "109684"
"103566", 1, "103566"
"102656", 1, "102656"
"109041", 1, "109041"
"102558", 1, "109041"
"102558", 2, "102656"
"109031", 1, "109031"
"105735", 1, "105735"
"110491", 1, "110491"
"106944", 1, "106944"
"100269", 1, "100269"
"103444", 1, "103444"
"105483", 1, "105483"
"100547", 1, "100547"
"112125", 1, "112125"
"112260", 1, "100547"
"112260", 2, "112125"
"107766", 1, "107766"
"103137", 1, "103137"
"105123", 1, "105123"
"105059", 1, "103137"
"105059", 2, "105123"
"107736", 1, "107736"
"103627", 1, "103627"
"107036", 1, "107036"
"103162", 1, "103162"
"110465", 1, "110465"
"110418", 1, "103162"
"110418", 2, "110465"
"106156", 1, "106156"
"109337", 1, "109337"
"110351", 1, "110351"
"110389", 1, "109337"
"110389", 2, "110351"
"100527", 1, "100527"
"103538", 1, "103538"
"104408", 1, "104408"
"105999", 1, "105999"
"102802", 1, "102802"
"103297", 1, "103297"
"102839", 1, "103297"
"102839", 2, "102802"
"102259", 1, "102259"
"109160", 1, "109160"
"102236", 1, "109160"
"102236", 2, "102259"
"103622", 1, "103622"
"103737", 1, "103737"
"103171", 1, "103171"
"105591", 1, "105591"
"105527", 1, "103171"
"105527", 2, "105591"
"105398", 1, "105398"
"105496", 1, "105496"
"107796", 1, "107796"
"108595", 1, "108595"
"111083", 1, "111083"
"109198", 1, "109198"
"110360", 1, "110360"
"110341", 1, "109198"
"110341", 2, "110360"
"103495", 1, "103495"
"112166", 1, "112166"
"109014", 1, "109014"
"103429", 1, "103429"
"107725", 1, "107725"
"103454", 1, "103454"
"106009", 1, "106009"
"106088", 1, "106088"
"103913", 1, "103913"
"108915", 1, "108915"
"103749", 1, "108915"
"103749", 2, "103913"
"100434", 1, "100434"
"106953", 1, "106953"
"108600", 1, "108600"
"111845", 1, "111845"
"105409", 1, "105409"
"109326", 1, "109326"
"109079", 1, "109079"
"100121", 1, "100121"
"108912", 1, "108912"
"106734", 1, "106734"
"109007", 1, "109007"
"109008", 1, "109008"
"106646", 1, "109007"
"106646", 2, "106734"
"106647", 1, "109008"
"106647", 2, "106734"
"105922", 1, "105922"
"109227", 1, "109227"
"103296", 1, "103296"
"104157", 1, "104157"
"104179", 1, "103296"
"104179", 2, "104157"
"106406", 1, "106406"
"104153", 1, "104153"
"105826", 1, "105826"
"106739", 1, "106739"
"108949", 1, "108949"
"110030", 1, "110030"
"109849", 1, "108949"
"109849", 2, "110030"
"102475", 1, "102475"
"103160", 1, "103160"
"109064", 1, "109064"
"103551", 1, "103551"
"106609", 1, "106609"
"106610", 1, "106610"
"106784", 1, "103551"
"106784", 2, "106609"
"106785", 1, "103551"
"106785", 2, "106610"
"108799", 1, "108799"
"111675", 1, "111675"
"111569", 1, "108799"
"111569", 2, "111675"
"103479", 1, "103479"
"103200", 1, "103200"
"106594", 1, "106594"
"106405", 1, "106405"
"102640", 1, "102640"
"109245", 1, "109245"
"102678", 1, "109245"
"102678", 2, "102640"
"108926", 1, "108926"
"111292", 1, "111292"
"111098", 1, "108926"
"111098", 2, "111292"
"103394", 1, "103394"
"110802", 1, "110802"
"110876", 1, "103394"
"110876", 2, "110802"
"103307", 1, "103307"
"110801", 1, "110801"
"110821", 1, "103307"
"110821", 2, "110801"
"103582", 1, "103582"
"103400", 1, "103400"
"103401", 1, "103401"
"110991", 1, "110991"
"111305", 1, "111305"
"105485", 1, "105485"
"106410", 1, "106410"
"100298", 1, "100298"
"110993", 1, "110993"
"111468", 1, "111468"
"110846", 1, "111468"
"110846", 2, "110993"
"108753", 1, "108753"
"109102", 1, "109102"
"107577", 1, "107577"
"107038", 1, "107038"
"108953", 1, "108953"
"106963", 1, "108953"
"106963", 2, "107038"
"110835", 1, "110835"
"106757", 1, "106757"
"112028", 1, "112028"
"103289", 1, "103289"
"104654", 1, "104654"
"104681", 1, "103289"
"104681", 2, "104654"
"109092", 1, "109092"
"102254", 1, "102254"
"108742", 1, "108742"
"102084", 1, "108742"
"102084", 2, "102254"
"103166", 1, "103166"
"105597", 1, "105597"
"105525", 1, "103166"
"105525", 2, "105597"
"111467", 1, "111467"
"109091", 1, "109091"
"100964", 1, "100964"
"103209", 1, "103209"
"108602", 1, "108602"
"108582", 1, "103209"
"108582", 2, "108602"
"103497", 1, "103497"
"105926", 1, "105926"
"106147", 1, "103497"
"106147", 2, "105926"
"109339", 1, "109339"
"108750", 1, "108750"
"103329", 1, "103329"
"103181", 1, "103181"
"103361", 1, "103361"
"106606", 1, "106606"
"106653", 1, "103361"
"106653", 2, "106606"
"106012", 1, "106012"
"108990", 1, "108990"
"110644", 1, "110644"
"103387", 1, "103387"
"110463", 1, "110463"
"110593", 1, "103387"
"110593", 2, "110463"
"103359", 1, "103359"
"110227", 1, "110227"
"110292", 1, "103359"
"110292", 2, "110227"
"106148", 1, "106148"
"104958", 1, "104958"
"106001", 1, "106001"
"105394", 1, "105394"
"103901", 1, "103901"
"106735", 1, "106735"
"110995", 1, "110995"
"111472", 1, "111472"
"110853", 1, "111472"
"110853", 2, "110995"
"111517", 1, "111517"
"103425", 1, "103425"
"103384", 1, "103384"
"103433", 1, "103433"
"111085", 1, "111085"
"111259", 1, "103433"
"111259", 2, "111085"
"102664", 1, "102664"
"109375", 1, "109375"
"102721", 1, "109375"
"102721", 2, "102664"
"107941", 1, "107941"
"101451", 1, "101451"
"106728", 1, "106728"
"102805", 1, "102805"
"103471", 1, "103471"
"102955", 1, "103471"
"102955", 2, "102805"
"101234", 1, "101234"
"100561", 1, "100561"
"112127", 1, "112127"
"112271", 1, "100561"
"112271", 2, "112127"
"103545", 1, "103545"
"106600", 1, "106600"
"106601", 1, "106601"
"106782", 1, "103545"
"106782", 2, "106601"
"109149", 1, "109149"
"103587", 1, "103587"
"105407", 1, "105407"
"109082", 1, "109082"
"104151", 1, "104151"
"103303", 1, "103303"
"111596", 1, "111596"
"111611", 1, "103303"
"111611", 2, "111596"
"107770", 1, "107770"
"111304", 1, "111304"
"100430", 1, "100430"
"111848", 1, "111848"
"105994", 1, "105994"
"101332", 1, "101332"
"109217", 1, "109217"
"101320", 1, "109217"
"101320", 2, "101332"
"109274", 1, "109274"
"111678", 1, "111678"
"111692", 1, "109274"
"111692", 2, "111678"
"103492", 1, "103492"
"105923", 1, "105923"
"106141", 1, "103492"
"106141", 2, "105923"
"109099", 1, "109099"
"111464", 1, "111464"
"109074", 1, "109074"
"104873", 1, "104873"
"103300", 1, "103300"
"109084", 1, "109084"
"107772", 1, "107772"
"109078", 1, "109078"
"111839", 1, "111839"
"101385", 1, "101385"
"103501", 1, "103501"
"107177", 1, "107177"
"108865", 1, "108865"
"110935", 1, "110935"
"110777", 1, "108865"
"110777", 2, "110935"
"100513", 1, "100513"
"102386", 1, "102386"
"102556", 1, "100513"
"102556", 2, "102386"
"103615", 1, "103615"
"100474", 1, "100474"
"100562", 1, "100562"
"101579", 1, "101579"
"104708", 1, "104708"
"108903", 1, "108903"
"109673", 1, "109673"
"109521", 1, "108903"
"109521", 2, "109673"
"103396", 1, "103396"
"107180", 1, "107180"
"108456", 1, "108456"
"103623", 1, "103623"
"110637", 1, "110637"
"106411", 1, "106411"
"104465", 1, "104465"
"103468", 1, "103468"
"103397", 1, "103397"
"103398", 1, "103398"
"110470", 1, "110470"
"110471", 1, "110471"
"110597", 1, "103397"
"110597", 2, "110471"
"110598", 1, "103398"
"110598", 2, "110470"
"101239", 1, "101239"
"103477", 1, "103477"
"101319", 1, "103477"
"101319", 2, "101239"
"105222", 1, "105222"
"109094", 1, "109094"
"105169", 1, "109094"
"105169", 2, "105222"
"109365", 1, "109365"
"109283", 1, "109283"
"109055", 1, "109055"
"103740", 1, "103740"
"103612", 1, "103612"
"103271", 1, "103271"
"107033", 1, "107033"
"100317", 1, "100317"
"108893", 1, "108893"
"100098", 1, "108893"
"100098", 2, "100317"
"103502", 1, "103502"
"110930", 1, "110930"
"109005", 1, "109005"
"109296", 1, "109296"
"103319", 1, "103319"
"110795", 1, "110795"
"110825", 1, "103319"
"110825", 2, "110795"
"103555", 1, "103555"
"104871", 1, "104871"
"100544", 1, "100544"
"107939", 1, "107939"
"108051", 1, "100544"
"108051", 2, "107939"
"100524", 1, "100524"
"101186", 1, "101186"
"101300", 1, "100524"
"101300", 2, "101186"
"103335", 1, "103335"
"111452", 1, "111452"
"111462", 1, "103335"
"111462", 2, "111452"
"105404", 1, "105404"
"105401", 1, "105401"
"105068", 1, "105068"
"100505", 1, "100505"
"103195", 1, "103195"
"104476", 1, "104476"
"104414", 1, "103195"
"104414", 2, "104476"
"109373", 1, "109373"
"108064", 1, "108064"
"103439", 1, "103439"
"109156", 1, "109156"
"100541", 1, "100541"
"108818", 1, "108818"
"110028", 1, "110028"
"109795", 1, "108818"
"109795", 2, "110028"
"106749", 1, "106749"
"109073", 1, "109073"
"111301", 1, "111301"
"106087", 1, "106087"
"108078", 1, "108078"
"102021", 1, "102021"
"109107", 1, "109107"
"101981", 1, "109107"
"101981", 2, "102021"
"108070", 1, "108070"
"109162", 1, "109162"
"108704", 1, "108704"
"102618", 1, "102618"
"100264", 1, "100264"
"103216", 1, "103216"
"110462", 1, "110462"
"110443", 1, "103216"
"110443", 2, "110462"
"102791", 1, "102791"
"103462", 1, "103462"
"102944", 1, "103462"
"102944", 2, "102791"
"109320", 1, "109320"
"104881", 1, "104881"
"103187", 1, "103187"
"104877", 1, "104877"
"104819", 1, "103187"
"104819", 2, "104877"
"100929", 1, "100929"
"103449", 1, "103449"
"105595", 1, "105595"
"105695", 1, "103449"
"105695", 2, "105595"
"105824", 1, "105824"
"103382", 1, "103382"
"103132", 1, "103132"
"105947", 1, "105947"
"106729", 1, "106729"
"109147", 1, "109147"
"109086", 1, "109086"
"108072", 1, "108072"
"109164", 1, "109164"
"111473", 1, "111473"
"107718", 1, "107718"
"105071", 1, "105071"
"106162", 1, "106162"
"103482", 1, "103482"
"108197", 1, "108197"
"108313", 1, "103482"
"108313", 2, "108197"
"105481", 1, "105481"
"105482", 1, "105482"
"103579", 1, "103579"
"100448", 1, "100448"
"102086", 1, "102086"
"102091", 1, "102091"
