"104458", 1, "DAILY", "DFW", 1200, "AA", 1344, 1251, "AA", 1344, 51
"111994", 1, "DAILY", "BNA", 0855, "AA", 1357, 0950, "AA", 1357, 55
"109659", 1, "DAILY", "ORD", 1237, "AA", 1358, 1320, "AA", 1358, 43
"105050", 1, "DAILY", "DFW", 1737, "AA", 1359, 1827, "AA", 1359, 50
"106899", 1, "DAILY", "ORD", 2045, "AA", 1361, 2140, "AA", 1361, 55
"111811", 1, "SA", "ORD", 1354, "AA", 1365, 1444, "AA", 1365, 50
"106803", 1, "DAILY", "ORD", 1230, "AA", 1372, 1330, "AA", 1372, 60
"102777", 1, "DAILY", "ORD", 1057, "AA", 1377, 1144, "AA", 1377, 47
"100940", 1, "DAILY", "ORD", 0803, "AA", 1380, 0844, "AA", 1380, 41
"104688", 1, "DAILY", "DFW", 1210, "AA", 1396, 1246, "AA", 1396, 36
"110390", 1, "DAILY", "ORD", 1509, "AA", 1402, 1640, "AA", 1402, 91
"100522", 1, "DAILY", "DFW", 1340, "AA", 1406, 1439, "AA", 1406, 59
"105531", 1, "DAILY", "BNA", 2011, "AA", 1421, 2109, "AA", 1421, 58
"104345", 1, "DAILY", "ORD", 1233, "AA", 1428, 1320, "AA", 1428, 47
"101604", 1, "DAILY", "BNA", 1315, "AA", 1430, 1355, "AA", 1430, 40
"110859", 1, "NOT SA", "SJC", 1612, "AA", 1446, 1658, "AA", 1446, 46
"110115", 1, "DAILY", "DFW", 0957, "AA", 1447, 1105, "AA", 1447, 68
"101081", 1, "DAILY", "DFW", 0830, "AA", 1465, 0921, "AA", 1465, 51
"109383", 1, "DAILY", "BNA", 1434, "AA", 1475, 1510, "AA", 1475, 36
"101130", 1, "DAILY", "DFW", 1737, "AA", 1483, 1827, "AA", 1483, 50
"102183", 1, "DAILY", "ORD", 1920, "AA", 1494, 1955, "AA", 1494, 35
"107028", 1, "DAILY", "ORD", 1657, "AA", 1495, 1820, "AA", 1495, 83
"109052", 1, "DAILY", "DFW", 1905, "AA", 1500, 2008, "AA", 1500, 63
"109043", 1, "DAILY", "DFW", 1336, "AA", 1502, 1434, "AA", 1502, 58
"101508", 1, "DAILY", "ORD", 1215, "AA", 1506, 1325, "AA", 1506, 70
"107272", 1, "DAILY", "BNA", 1841, "AA", 1516, 1935, "AA", 1516, 54
"106067", 1, "DAILY", "BNA", 2004, "AA", 1517, 2104, "AA", 1517, 60
"107241", 1, "DAILY", "BNA", 0745, "AA", 1518, 0830, "AA", 1518, 45
"109784", 1, "DAILY", "BNA", 1431, "AA", 1533, 1525, "AA", 1533, 54
"101912", 1, "DAILY", "ORD", 1239, "AA", 1535, 1330, "AA", 1535, 51
"107308", 1, "DAILY", "DFW", 1906, "AA", 1552, 2005, "AA", 1552, 59
"106446", 1, "DAILY", "DFW", 2218, "AA", 1575, 2314, "AA", 1575, 56
"102450", 1, "DAILY", "ORD", 1727, "AA", 1594, 1830, "AA", 1594, 63
"104178", 1, "DAILY", "BNA", 1317, "AA", 162, 1410, "AA", 162, 53
"101089", 1, "DAILY", "DFW", 1455, "AA", 1629, 1601, "AA", 1629, 66
"107003", 1, "DAILY", "BNA", 2013, "AA", 1641, 2054, "AA", 1641, 41
"101573", 1, "DAILY", "DFW", 1859, "AA", 1642, 1957, "AA", 1642, 58
"107775", 1, "DAILY", "BNA", 0756, "AA", 1651, 0840, "AA", 1651, 44
"104460", 1, "DAILY", "DFW", 1738, "AA", 1652, 1830, "AA", 1652, 52
"105899", 1, "DAILY", "BNA", 1420, "AA", 1661, 1515, "AA", 1661, 55
"102242", 1, "DAILY", "ORD", 1214, "AA", 1674, 1315, "AA", 1674, 61
"108444", 1, "DAILY", "DFW", 1008, "AA", 1677, 1055, "AA", 1677, 47
"104457", 1, "DAILY", "DFW", 1623, "AA", 1679, 1714, "AA", 1679, 51
"112088", 1, "DAILY", "ORD", 2115, "AA", 1692, 2150, "AA", 1692, 35
"108692", 1, "DAILY", "SJC", 1440, "AA", 1719, 1510, "AA", 1719, 30
"107894", 1, "DAILY", "BNA", 1320, "AA", 1747, 1355, "AA", 1747, 35
"105002", 1, "DAILY", "DFW", 1328, "AA", 1748, 1427, "AA", 1748, 59
"104942", 1, "DAILY", "DFW", 1625, "AA", 1777, 1716, "AA", 1777, 51
"110222", 1, "DAILY", "DFW", 1915, "AA", 1780, 1958, "AA", 1780, 43
"103854", 1, "DAILY", "BNA", 0738, "AA", 1782, 0840, "AA", 1782, 62
"104526", 1, "DAILY", "BNA", 1434, "AA", 1823, 1510, "AA", 1823, 36
"111943", 1, "NOT SU", "ORD", 1123, "AA", 183, 1206, "AA", 183, 43
"102558", 1, "DAILY", "ORD", 1352, "AA", 184, 1450, "AA", 184, 58
"112260", 1, "DAILY", "BNA", 0800, "AA", 1861, 0835, "AA", 1861, 35
"105059", 1, "DAILY", "DFW", 1200, "AA", 1864, 1246, "AA", 1864, 46
"110418", 1, "DAILY", "DFW", 1343, "AA", 1875, 1428, "AA", 1875, 45
"110389", 1, "DAILY", "ORD", 1244, "AA", 188, 1320, "AA", 188, 36
"102839", 1, "DAILY", "DFW", 1748, "AA", 193, 1835, "AA", 193, 47
"102236", 1, "DAILY", "ORD", 1541, "AA", 196, 1645, "AA", 196, 64
"105527", 1, "DAILY", "DFW", 0955, "AA", 199, 1123, "AA", 199, 88
"110341", 1, "DAILY", "ORD", 1915, "AA", 204, 1955, "AA", 204, 40
"103749", 1, "DAILY", "ORD", 1944, "AA", 212, 2030, "AA", 212, 46
"106646", 1, "NOT SA", "ORD", 0814, "AA", 226, 0900, "AA", 226, 46
"106647", 1, "SA", "ORD", 0815, "AA", 226, 0900, "AA", 226, 45
"104179", 1, "DAILY", "DFW", 1621, "AA", 230, 1717, "AA", 230, 56
"109849", 1, "DAILY", "ORD", 1101, "AA", 235, 1144, "AA", 235, 43
"106784", 1, "NOT FR SA", "DFW", 1850, "AA", 240, 1940, "AA", 240, 50
"106785", 1, "FR SA", "DFW", 1850, "AA", 240, 1955, "AA", 240, 65
"111569", 1, "DAILY", "ORD", 1353, "AA", 241, 1444, "AA", 241, 51
"102678", 1, "DAILY", "ORD", 0540, "AA", 246, 0650, "AA", 246, 70
"111098", 1, "DAILY", "ORD", 1040, "AA", 247, 1155, "AA", 247, 75
"110876", 1, "DAILY", "DFW", 1736, "AA", 25, 1831, "AA", 25, 55
"110821", 1, "DAILY", "DFW", 1504, "AA", 251, 1547, "AA", 251, 43
"110846", 1, "DAILY", "SJC", 0811, "AA", 264, 0852, "AA", 264, 41
"106963", 1, "DAILY", "ORD", 1358, "AA", 269, 1444, "AA", 269, 46
"104681", 1, "DAILY", "DFW", 0838, "AA", 272, 0940, "AA", 272, 62
"102084", 1, "DAILY", "ORD", 0959, "AA", 274, 1041, "AA", 274, 42
"105525", 1, "DAILY", "DFW", 1746, "AA", 275, 1834, "AA", 275, 48
"108582", 1, "DAILY", "DFW", 2020, "AA", 279, 2158, "AA", 279, 98
"106147", 1, "DAILY", "DFW", 1347, "AA", 281, 1432, "AA", 281, 45
"106653", 1, "DAILY", "DFW", 1622, "AA", 288, 1720, "AA", 288, 58
"110593", 1, "DAILY", "DFW", 0936, "AA", 295, 1110, "AA", 295, 94
"110292", 1, "DAILY", "DFW", 1340, "AA", 296, 1422, "AA", 296, 42
"110853", 1, "DAILY", "SJC", 1221, "AA", 303, 1256, "AA", 303, 35
"111259", 1, "DAILY", "DFW", 0846, "AA", 307, 0934, "AA", 307, 48
"102721", 1, "NOT SA", "ORD", 1915, "AA", 308, 2000, "AA", 308, 45
"102955", 1, "DAILY", "DFW", 2030, "AA", 313, 2153, "AA", 313, 83
"112271", 1, "DAILY", "BNA", 1857, "AA", 315, 1940, "AA", 315, 43
"106782", 1, "NOT SA", "DFW", 1156, "AA", 316, 1256, "AA", 316, 60
"111611", 1, "DAILY", "DFW", 0831, "AA", 323, 0927, "AA", 323, 56
"101320", 1, "DAILY", "ORD", 1915, "AA", 330, 2000, "AA", 330, 45
"111692", 1, "DAILY", "ORD", 1736, "AA", 331, 1820, "AA", 331, 44
"106141", 1, "DAILY", "DFW", 0949, "AA", 333, 1100, "AA", 333, 71
"110777", 1, "DAILY", "ORD", 1743, "AA", 349, 1825, "AA", 349, 42
"102556", 1, "DAILY", "BNA", 0745, "AA", 350, 0835, "AA", 350, 50
"109521", 1, "NOT SU", "ORD", 1138, "AA", 360, 1214, "AA", 360, 36
"110597", 1, "NOT SA", "DFW", 2105, "AA", 375, 2151, "AA", 375, 46
"110598", 1, "SA", "DFW", 2105, "AA", 375, 2151, "AA", 375, 46
"101319", 1, "DAILY", "DFW", 1903, "AA", 376, 1957, "AA", 376, 54
"105169", 1, "NOT SA", "ORD", 1936, "AA", 377, 2020, "AA", 377, 44
"100098", 1, "DAILY", "ORD", 2115, "AA", 388, 2155, "AA", 388, 40
"110825", 1, "DAILY", "DFW", 1010, "AA", 395, 1055, "AA", 395, 45
"108051", 1, "DAILY", "BNA", 1426, "AA", 397, 1510, "AA", 397, 44
"101300", 1, "DAILY", "BNA", 1320, "AA", 398, 1405, "AA", 398, 45
"111462", 1, "DAILY", "DFW", 2036, "AA", 399, 2146, "AA", 399, 70
"104414", 1, "DAILY", "DFW", 2032, "AA", 401, 2155, "AA", 401, 83
"109795", 1, "DAILY", "ORD", 0819, "AA", 407, 0900, "AA", 407, 41
"101981", 1, "DAILY", "ORD", 1532, "AA", 412, 1615, "AA", 412, 43
"110443", 1, "DAILY", "DFW", 0829, "AA", 417, 0926, "AA", 417, 57
"102944", 1, "DAILY", "DFW", 1000, "AA", 419, 1108, "AA", 419, 68
"104819", 1, "DAILY", "DFW", 0950, "AA", 421, 1057, "AA", 421, 67
"105695", 1, "NOT TU SA", "DFW", 1509, "AA", 425, 1554, "AA", 425, 45
"108313", 1, "DAILY", "DFW", 1214, "AA", 438, 1256, "AA", 438, 42
"106641", 1, "DAILY", "ORD", 1514, "AA", 446, 1600, "AA", 446, 46
"107069", 1, "DAILY", "DFW", 1915, "AA", 454, 2006, "AA", 454, 51
"100549", 1, "DAILY", "ORD", 1401, "AA", 460, 1450, "AA", 460, 49
"106861", 1, "DAILY", "DFW", 0831, "AA", 461, 0920, "AA", 461, 49
"110690", 1, "NOT SA SU", "SJC", 0834, "AA", 479, 0906, "AA", 479, 32
"110596", 1, "DAILY", "DFW", 1503, "AA", 491, 1559, "AA", 491, 56
"108633", 1, "DAILY", "DFW", 0845, "AA", 493, 0923, "AA", 493, 38
"100367", 1, "DAILY", "DFW", 1855, "AA", 496, 2004, "AA", 496, 69
"104616", 1, "DAILY", "JFK", 1705, "AA", 4972, 1805, "AA", 4972, 60
"100683", 1, "NOT TU WE", "JFK", 1519, "AA", 4981, 1720, "AA", 4981, 121
"100684", 1, "TU WE", "JFK", 1519, "AA", 4981, 1720, "AA", 4981, 121
"100676", 1, "DAILY", "JFK", 1120, "AA", 4991, 1210, "AA", 4991, 50
"106812", 1, "DAILY", "ORD", 1533, "AA", 500, 1700, "AA", 500, 87
"100229", 1, "DAILY", "DFW", 1210, "AA", 504, 1245, "AA", 504, 35
"102907", 1, "DAILY", "DFW", 1324, "AA", 527, 1422, "AA", 527, 58
"109768", 1, "SA", "ORD", 1945, "AA", 539, 2020, "AA", 539, 35
"107608", 1, "DAILY", "DFW", 1907, "AA", 544, 2001, "AA", 544, 54
"101964", 1, "DAILY", "DFW", 0720, "AA", 556, 0808, "AA", 556, 48
"104830", 1, "DAILY", "DFW", 2036, "AA", 559, 2153, "AA", 559, 77
"102710", 1, "DAILY", "ORD", 1521, "AA", 562, 1614, "AA", 562, 53
"110953", 1, "DAILY", "DFW", 2048, "AA", 583, 2153, "AA", 583, 65
"109661", 1, "DAILY", "DFW", 1630, "AA", 586, 1713, "AA", 586, 43
"105552", 1, "DAILY", "ORD", 2050, "AA", 589, 2140, "AA", 589, 50
"102837", 1, "DAILY", "DFW", 1159, "AA", 593, 1253, "AA", 593, 54
"100899", 1, "DAILY", "BNA", 0755, "AA", 594, 0830, "AA", 594, 35
"104919", 1, "DAILY", "DFW", 1456, "AA", 597, 1550, "AA", 597, 54
"101259", 1, "DAILY", "DFW", 1350, "AA", 600, 1434, "AA", 600, 44
"109806", 1, "DAILY", "DFW", 1902, "AA", 609, 2008, "AA", 609, 66
"104329", 1, "DAILY", "ORD", 1918, "AA", 612, 2015, "AA", 612, 57
"106174", 1, "DAILY", "ORD", 1941, "AA", 615, 2020, "AA", 615, 39
"100614", 1, "DAILY", "DFW", 1345, "AA", 634, 1434, "AA", 634, 49
"101003", 1, "DAILY", "ORD", 1358, "AA", 644, 1455, "AA", 644, 57
"104680", 1, "DAILY", "DFW", 0723, "AA", 660, 0816, "AA", 660, 53
"110767", 1, "DAILY", "ORD", 2048, "AA", 673, 2140, "AA", 673, 52
"102781", 1, "NOT SA", "ORD", 1355, "AA", 705, 1455, "AA", 705, 60
"101487", 1, "DAILY", "DFW", 0728, "AA", 724, 0815, "AA", 724, 47
"101001", 1, "DAILY", "DFW", 0545, "AA", 728, 0640, "AA", 728, 55
"110753", 1, "DAILY", "ORD", 1545, "AA", 751, 1730, "AA", 751, 105
"111427", 1, "DAILY", "ORD", 1345, "AA", 755, 1455, "AA", 755, 70
"104766", 1, "DAILY", "LAX", 0756, "AA", 76, 0845, "AA", 76, 49
"108240", 1, "DAILY", "DFW", 1338, "AA", 760, 1436, "AA", 760, 58
"111826", 1, "DAILY", "DFW", 2225, "AA", 776, 2313, "AA", 776, 48
"109633", 1, "DAILY", "BNA", 1312, "AA", 780, 1400, "AA", 780, 48
"108225", 1, "DAILY", "ORD", 1724, "AA", 783, 1814, "AA", 783, 50
"107843", 1, "DAILY", "BNA", 1900, "AA", 790, 1940, "AA", 790, 40
"111456", 1, "SA SU", "ORD", 1944, "AA", 791, 2020, "AA", 791, 36
"111457", 1, "NOT SA SU", "ORD", 1945, "AA", 791, 2020, "AA", 791, 35
"102633", 1, "DAILY", "ORD", 0945, "AA", 792, 1020, "AA", 792, 35
"104485", 1, "DAILY", "DFW", 0948, "AA", 803, 1050, "AA", 803, 62
"108115", 1, "DAILY", "BNA", 0905, "AA", 811, 0945, "AA", 811, 40
"101688", 1, "DAILY", "DFW", 1635, "AA", 812, 1716, "AA", 812, 41
"109604", 1, "DAILY", "DFW", 0538, "AA", 814, 0657, "AA", 814, 79
"106308", 1, "DAILY", "SJC", 1022, "AA", 817, 1100, "AA", 817, 38
"101723", 1, "DAILY", "DFW", 0727, "AA", 820, 0809, "AA", 820, 42
"110440", 1, "DAILY", "ORD", 1104, "AA", 827, 1155, "AA", 827, 51
"108714", 1, "DAILY", "ORD", 0818, "AA", 833, 0915, "AA", 833, 57
"108664", 1, "DAILY", "ORD", 1722, "AA", 859, 1825, "AA", 859, 63
"100574", 1, "DAILY", "ORD", 1102, "AA", 879, 1144, "AA", 879, 42
"110921", 1, "DAILY", "SJC", 1810, "AA", 886, 1852, "AA", 886, 42
"101352", 1, "DAILY", "ORD", 1531, "AA", 888, 1614, "AA", 888, 43
"109709", 1, "DAILY", "ORD", 1915, "AA", 898, 2015, "AA", 898, 60
"112623", 1, "DAILY", "LAX", 1350, "AS", 282, 1430, "AS", 282, 40
"106876", 1, "DAILY", "OAK", 0905, "AS", 456, 0950, "AS", 456, 45
"110918", 1, "DAILY", "SJC", 0810, "AS", 463, 0850, "AS", 463, 40
"110883", 1, "DAILY", "OAK", 0830, "AS", 467, 0900, "AS", 467, 30
"106877", 1, "DAILY", "SFO", 1305, "AS", 470, 1340, "AS", 470, 35
"110885", 1, "DAILY", "OAK", 1745, "AS", 471, 1815, "AS", 471, 30
"106878", 1, "DAILY", "OAK", 1625, "AS", 472, 1655, "AS", 472, 30
"110884", 1, "DAILY", "SFO", 1220, "AS", 485, 1300, "AS", 485, 40
"106879", 1, "DAILY", "OAK", 1945, "AS", 494, 2015, "AS", 494, 30
"108690", 1, "DAILY", "BUR", 0920, "AS", 500, 0950, "AS", 500, 30
"110759", 1, "DAILY", "ONT", 1020, "AS", 500, 1050, "AS", 500, 30
"110693", 1, "DAILY", "LAX", 1105, "AS", 510, 1135, "AS", 510, 30
"110694", 1, "DAILY", "ONT", 1430, "AS", 518, 1455, "AS", 518, 25
"110959", 1, "DAILY", "ONT", 1655, "AS", 519, 1725, "AS", 519, 30
"110957", 1, "DAILY", "LAX", 1120, "AS", 523, 1200, "AS", 523, 40
"110920", 1, "DAILY", "BUR", 1405, "AS", 548, 1435, "AS", 548, 30
"108493", 1, "DAILY", "SFO", 2005, "AS", 641, 2035, "AS", 641, 30
"105611", 1, "DAILY", "IAH", 2206, "CO", 1011, 2258, "CO", 1011, 52
"104908", 1, "DAILY", "CLE", 1203, "CO", 1065, 1252, "CO", 1065, 49
"105883", 1, "DAILY", "IAH", 1437, "CO", 1065, 1544, "CO", 1065, 67
"105950", 1, "DAILY", "CLE", 1203, "CO", 1065, 1252, "CO", 1065, 49
"105950", 2, "DAILY", "IAH", 1437, "CO", 1065, 1544, "CO", 1065, 67
"103192", 1, "SU", "IAH", 1921, "CO", 1087, 1957, "CO", 1087, 36
"103193", 1, "NOT SU", "IAH", 1921, "CO", 1087, 1957, "CO", 1087, 36
"109966", 1, "DAILY", "IAH", 1639, "CO", 1103, 1724, "CO", 1103, 45
"102047", 1, "DAILY", "DEN", 1845, "CO", 1110, 1935, "CO", 1110, 50
"102780", 1, "DAILY", "CLE", 1158, "CO", 1115, 1249, "CO", 1115, 51
"102465", 1, "NOT SA", "CLE", 1753, "CO", 1124, 1834, "CO", 1124, 41
"102466", 1, "SA", "CLE", 1753, "CO", 1124, 1834, "CO", 1124, 41
"104829", 1, "NOT SA", "DCA", 1944, "CO", 1124, 2024, "CO", 1124, 40
"104858", 1, "NOT SA", "CLE", 1753, "CO", 1124, 1834, "CO", 1124, 41
"104858", 2, "NOT SA", "DCA", 1944, "CO", 1124, 2024, "CO", 1124, 40
"105743", 1, "DAILY", "IAH", 1914, "CO", 1127, 2007, "CO", 1127, 53
"104207", 1, "NOT SA", "CLE", 2050, "CO", 1128, 2130, "CO", 1128, 40
"108190", 1, "DAILY", "IAH", 0659, "CO", 1134, 0743, "CO", 1134, 44
"102462", 1, "DAILY", "CLE", 1350, "CO", 1156, 1433, "CO", 1156, 43
"101491", 1, "NOT SA", "ATL", 1848, "CO", 116, 1912, "CO", 116, 24
"104143", 1, "NOT SA", "MCI", 1850, "CO", 1170, 1930, "CO", 1170, 40
"107077", 1, "NOT SA", "DEN", 1520, "CO", 1170, 1608, "CO", 1170, 48
"104371", 1, "NOT SA", "DEN", 1520, "CO", 1170, 1608, "CO", 1170, 48
"104371", 2, "NOT SA", "MCI", 1850, "CO", 1170, 1930, "CO", 1170, 40
"105594", 1, "DAILY", "IAH", 1635, "CO", 1179, 1730, "CO", 1179, 55
"104836", 1, "DAILY", "IND", 0726, "CO", 1183, 0755, "CO", 1183, 29
"105621", 1, "DAILY", "DEN", 1749, "CO", 1187, 1834, "CO", 1187, 45
"100715", 1, "SA", "IAH", 1235, "CO", 1192, 1326, "CO", 1192, 51
"112287", 1, "DAILY", "IAH", 1746, "CO", 1202, 1857, "CO", 1202, 71
"102821", 1, "NOT SU", "MCI", 0952, "CO", 1215, 1026, "CO", 1215, 34
"111485", 1, "DAILY", "DEN", 1112, "CO", 1215, 1201, "CO", 1215, 49
"111455", 1, "NOT SU", "MCI", 0952, "CO", 1215, 1026, "CO", 1215, 34
"111455", 2, "NOT SU", "DEN", 1112, "CO", 1215, 1201, "CO", 1215, 49
"103863", 1, "NOT SA SU", "EWR", 1523, "CO", 1217, 1629, "CO", 1217, 66
"105869", 1, "DAILY", "CLE", 1151, "CO", 1239, 1240, "CO", 1239, 49
"102553", 1, "DAILY", "CLE", 0738, "CO", 124, 0826, "CO", 124, 48
"106096", 1, "DAILY", "DEN", 0810, "CO", 1245, 0852, "CO", 1245, 42
"111614", 1, "DAILY", "DEN", 1404, "CO", 1251, 1446, "CO", 1251, 42
"104355", 1, "DAILY", "DEN", 1825, "CO", 1260, 1930, "CO", 1260, 65
"103893", 1, "DAILY", "DEN", 1521, "CO", 1262, 1602, "CO", 1262, 41
"108594", 1, "NOT SU", "DEN", 1108, "CO", 1263, 1146, "CO", 1263, 38
"109722", 1, "NOT SA", "DEN", 1847, "CO", 1266, 1942, "CO", 1266, 55
"103574", 1, "DAILY", "IAH", 1454, "CO", 1270, 1554, "CO", 1270, 60
"106660", 1, "DAILY", "DEN", 1220, "CO", 1278, 1300, "CO", 1278, 40
"106794", 1, "SU", "IAH", 0653, "CO", 128, 0807, "CO", 128, 74
"101444", 1, "DAILY", "ORD", 1928, "CO", 136, 2015, "CO", 136, 47
"109325", 1, "DAILY", "DEN", 1520, "CO", 136, 1601, "CO", 136, 41
"101630", 1, "DAILY", "DEN", 1520, "CO", 136, 1601, "CO", 136, 41
"101630", 2, "DAILY", "ORD", 1928, "CO", 136, 2015, "CO", 136, 47
"111302", 1, "NOT SA", "IAH", 2124, "CO", 137, 2256, "CO", 137, 92
"104740", 1, "DAILY", "IAH", 1807, "CO", 140, 1847, "CO", 140, 40
"109958", 1, "DAILY", "DEN", 1410, "CO", 1421, 1450, "CO", 1421, 40
"106076", 1, "DAILY", "IAH", 0847, "CO", 147, 0955, "CO", 147, 68
"109250", 1, "DAILY", "IAH", 1228, "CO", 148, 1314, "CO", 148, 46
"111265", 1, "DAILY", "DEN", 0802, "CO", 1505, 0856, "CO", 1505, 54
"107856", 1, "DAILY", "CLE", 1746, "CO", 1507, 1832, "CO", 1507, 46
"111048", 1, "DAILY", "IAH", 0900, "CO", 151, 0959, "CO", 151, 59
"109848", 1, "DAILY", "DEN", 1059, "CO", 1511, 1152, "CO", 1511, 53
"100305", 1, "SU", "CLE", 1340, "CO", 1523, 1430, "CO", 1523, 50
"105557", 1, "DAILY", "DEN", 1345, "CO", 1525, 1443, "CO", 1525, 58
"106981", 1, "DAILY", "DEN", 0938, "CO", 154, 1020, "CO", 154, 42
"111256", 1, "DAILY", "IAH", 1116, "CO", 1583, 1206, "CO", 1583, 50
"106720", 1, "DAILY", "CLE", 1757, "CO", 1604, 1837, "CO", 1604, 40
"104137", 1, "SU", "IAH", 1805, "CO", 1622, 1910, "CO", 1622, 65
"104361", 1, "NOT SU", "IAH", 1800, "CO", 1622, 1910, "CO", 1622, 70
"105731", 1, "DAILY", "DEN", 1112, "CO", 1625, 1157, "CO", 1625, 45
"107880", 1, "SA", "IAH", 0658, "CO", 1633, 0751, "CO", 1633, 53
"100857", 1, "DAILY", "CLE", 1750, "CO", 1646, 1830, "CO", 1646, 40
"110775", 1, "DAILY", "IAH", 1348, "CO", 165, 1435, "CO", 165, 47
"106639", 1, "DAILY", "CLE", 1353, "CO", 1650, 1434, "CO", 1650, 41
"101519", 1, "DAILY", "IAH", 1633, "CO", 1654, 1720, "CO", 1654, 47
"109579", 1, "DAILY", "CLE", 1751, "CO", 1662, 1831, "CO", 1662, 40
"104813", 1, "DAILY", "CLE", 1518, "CO", 1665, 1604, "CO", 1665, 46
"104709", 1, "DAILY", "DEN", 1845, "CO", 1672, 1932, "CO", 1672, 47
"102934", 1, "DAILY", "IAH", 0840, "CO", 169, 0946, "CO", 169, 66
"104774", 1, "DAILY", "DEN", 0939, "CO", 1692, 1030, "CO", 1692, 51
"107171", 1, "NOT SU", "IAH", 1805, "CO", 170, 1905, "CO", 170, 60
"107351", 1, "SU", "IAH", 1800, "CO", 170, 1905, "CO", 170, 65
"103928", 1, "DAILY", "DEN", 0944, "CO", 1704, 1031, "CO", 1704, 47
"111648", 1, "DAILY", "DEN", 1745, "CO", 1705, 1829, "CO", 1705, 44
"111681", 1, "DAILY", "DEN", 1114, "CO", 1707, 1158, "CO", 1707, 44
"110764", 1, "SU", "DEN", 1732, "CO", 171, 1825, "CO", 171, 53
"111049", 1, "MO TH", "DEN", 1732, "CO", 171, 1835, "CO", 171, 63
"111050", 1, "TU WE FR SA", "DEN", 1732, "CO", 171, 1835, "CO", 171, 63
"107793", 1, "DAILY", "IAH", 1742, "CO", 1714, 1855, "CO", 1714, 73
